x, y
0.6895619994029403, 0.6895629991777241
0.6895619905553758, 0.6895630001090467
0.8149379887618124, 0.6895630001090467
0.6895619994029403, 0.7000109991058707
0.6895619994029403, 0.8149379985406995
0.5834755385294557, 0.7088515376672149
0.5722766448743641, 0.7097847787663341
0.5728344903327525, 0.7025327337905765
0.5641879993490875, 0.7034934558905661
0.5641879993490875, 0.8149379985406995
0.4827756625600159, 0.7172431941144168
0.4460918908007443, 0.7203001747839153
0.4388119992800057, 0.7209068327210844
0.4388119992800057, 0.8149380004033446
0.6895619914866984, 0.8149380004033446
0.4388119992800057, 0.8427991354838014
0.4388119992800057, 0.9403129979036748
0.3955488335341215, 0.8476061578840017
0.38641649344936013, 0.8486208631657064
0.3803037335164845, 0.8493000594899058
0.3755387533456087, 0.8418878610245883
0.373534235637635, 0.8387697199359536
0.31975938146933913, 0.8454915769398212
0.3202149895951152, 0.8386574015021324
0.3217962710186839, 0.8149380004033446
0.38030370278283954, 0.8149380004033446
0.34025527676567435, 0.7291198926977813
0.3274462753906846, 0.7301873094402254
0.32747241482138634, 0.7297952109947801
0.3277424299158156, 0.7257449561730027
0.3202412477694452, 0.7264950745739043
0.32040322478860617, 0.7243893560953438
0.3158026202581823, 0.7250465843826532
0.3134379992261529, 0.7209084979258478
0.3134379992261529, 0.7313546659424901
0.31343533331528306, 0.7313548880629241
0.30507880030199885, 0.7322833924554288
0.30493716383352876, 0.7320630690082908
0.28228888334706426, 0.7339504258707166
0.28093328326940536, 0.7304258709773421
0.2716475557535887, 0.731354443822056
0.2652167691849172, 0.7322731264866889
0.2650648611597717, 0.7320127133280039
0.24468379421159625, 0.7340508196502924
0.2119437945075333, 0.7373248199000955
0.21085825748741627, 0.7351537477225065
0.20161707513034344, 0.7370019843801856
0.20175943616777658, 0.734866569750011
0.2028129925020039, 0.7190632363781333
0.20477967569604516, 0.6895630001090467
0.2955262861214578, 0.6895630001090467
0.25074954563751817, 0.6112037040293217
0.23556520882993937, 0.6124690650030971
0.22843722812831402, 0.6130630634725094
0.22790100844576955, 0.6122289435006678
0.22676855279132724, 0.6104673440568149
0.20994053548201919, 0.6121501456946135
0.21003595227375627, 0.6107188975438476
0.21008836338296533, 0.6099327267147601
0.21018801210448146, 0.6084379977546632
0.21023298567160964, 0.6077633956447244
0.20395561074838042, 0.608334066811949
0.20624707592651248, 0.5785450185649097
0.19915803568437696, 0.5675176125951111
0.19701757235452533, 0.56418800028041
0.22567540081217885, 0.56418800028041
0.2159191593527794, 0.5502505283802748
0.2142606694251299, 0.5473481710068882
0.216208356898278, 0.5181328784674406
0.21805703733116388, 0.49040268175303936
0.2181810331530869, 0.48854274675250053
0.21313800010830164, 0.48896299954503775
0.21333238808438182, 0.4864359605126083
0.20646667946130037, 0.4871225315146148
0.20660437596961856, 0.4856078648008406
0.19670955557376146, 0.48636900447309017
0.19262133119627833, 0.486683483235538
0.1916444292291999, 0.4853809457272291
0.18806299939751625, 0.4858286245726049
0.18806299939751625, 0.510456059128046
0.17612235434353352, 0.4933980144560337
0.16473709978163242, 0.4942112462595105
0.1525903157889843, 0.4950788733549416
0.15193729242309928, 0.4940630584023893
0.1351267513819039, 0.49546393658965826
0.12745104311034083, 0.4961035791784525
0.12685605138540268, 0.49508359422907233
0.1145345913246274, 0.49631574051454663
0.11424388410523534, 0.49505601404234767
0.09938284615054727, 0.49691364355385303
0.09908688673749566, 0.49543385161086917
0.0922705065459013, 0.49656991520896554
0.09241572814062238, 0.4943916015326977
0.09250242309644818, 0.49309118231758475
0.09262793464586139, 0.491208516061306
0.09403140656650066, 0.4701565308496356
0.09590667812153697, 0.4420275865122676
0.09612098475918174, 0.4388130004517734
0.15224057203158736, 0.4388130004517734
0.13791350414976478, 0.41374063212424517
0.13791291462257504, 0.4137388630770147
0.13791114604100585, 0.41373650496825576
0.11431202059611678, 0.3724380359053612
0.10731230583041906, 0.37293801503255963
0.1069373358041048, 0.37243805453181267
0.10169333126395941, 0.3728750552982092
0.10152071435004473, 0.3722421280108392
0.10055260872468352, 0.3723389385268092
0.10061624040827155, 0.37138446932658553
0.10072279209271073, 0.3697862005792558
0.10074794059619308, 0.369408973492682
0.10074795922264457, 0.36940869968384504
0.10047200974076986, 0.3683968880213797
0.09701650682836771, 0.36866269586607814
0.09712161822244525, 0.36729625472798944
0.09727384569123387, 0.36531730368733406
0.09211236285045743, 0.36589080141857266
0.09318420942872763, 0.3541005365550518
0.09403140656650066, 0.34478140575811267
0.08994384948164225, 0.32979373540729284
0.08892878564074636, 0.328017374034971
0.08059817180037498, 0.31343880016356707
0.08059828588739038, 0.31343800015747547
0.10447935573756695, 0.31343800015747547
0.10618517082184553, 0.28785089356824756
0.10685388883575797, 0.277820167131722
0.10705110849812627, 0.27486188476905227
0.10757507104426622, 0.2670024842955172
0.10506797907873988, 0.26399397384375334
0.10599899990484118, 0.25189074920490384
0.10632648738101125, 0.24763343064114451
0.10284043941646814, 0.24788243370130658
0.10288422321900725, 0.2474008142016828
0.10294569469988346, 0.24672462977468967
0.09956200001761317, 0.24706299928948283
0.09804977150633931, 0.2459288276731968
0.09824174735695124, 0.24420105293393135
0.09594980021938682, 0.24435384944081306
0.0940313977189362, 0.24448174284771085
0.090414775069803, 0.2447228506207466
0.08908271323889494, 0.24481165502220392
0.08862757822498679, 0.24426549253985286
0.08548299968242645, 0.2450516358949244
0.08331835689023137, 0.24519594525918365
0.08267435105517507, 0.24439093796536326
0.0814937581308186, 0.24448175262659788
0.08112500421702862, 0.24337549367919564
0.07661811355501413, 0.2437852113507688
0.07693471619859338, 0.2422022051177919
0.07233219733461738, 0.2427135957404971
0.07077665347605944, 0.24063953710719943
0.06582204112783074, 0.24134733993560076
0.06268749944865704, 0.22985405195504427
0.06268749944865704, 0.25075054122135043
0.06268724985420704, 0.2507505617104471
0.062687071505934, 0.25075060641393065
0.06268705287948251, 0.2507505784742534
0.06268199998885393, 0.25075099943205714
0.05797429382801056, 0.2512217699550092
0.05795652884989977, 0.25114478869363666
0.050355601124465466, 0.25177819933742285
0.05032664444297552, 0.2516334168612957
0.04547868575900793, 0.25197969982400537
0.04313312005251646, 0.247874959371984
0.014925477560609579, 0.24975546821951866
0.005989395081996918, 0.25035120639950037
0.0, 0.2507504993118346
-0.004266790580004454, 0.2510787136852741
-0.004293767269700766, 0.2510367501527071
-0.015085106249898672, 0.2517561726272106
-0.016791269648820162, 0.25186991691589355
-0.016609473153948784, 0.24914297508075833
-0.015566680580377579, 0.23350109159946442
-0.017705639358609915, 0.23017381923273206
-0.01675803167745471, 0.21785491984337568
-0.01603634562343359, 0.20847300067543983
-0.014466345775872469, 0.18806300032883883
0.03134425077587366, 0.18806300032883883
0.028102210722863674, 0.18374027963727713
0.010447010397911072, 0.1723905149847269
-0.006067341659218073, 0.1617741514928639
-0.008955857250839472, 0.15671924920752645
-0.010392036754637957, 0.1558814775198698
-0.010292004328221083, 0.15438099158927798
-0.010110858362168074, 0.15166380535811186
-0.01011084346100688, 0.15166357811540365
-0.009826675057411194, 0.14740105206146836
-0.00962177338078618, 0.14432753389701247
-0.009498125407844782, 0.14247281104326248
-0.010808241087943316, 0.14050763752311468
-0.010204894933849573, 0.13266413938254118
-0.009898069780319929, 0.12867541192099452
-0.00979492487385869, 0.12733452953398228
-0.010808589402586222, 0.127537262160331
-0.011252014897763729, 0.12698298040777445
-0.011547701433300972, 0.1270252214744687
-0.01151408115401864, 0.1266553974710405
-0.01151403458788991, 0.12665488431230187
-0.011514454614371061, 0.1266549308784306
-0.011687928810715675, 0.12643808824941516
-0.014072709251195192, 0.1266548866406083
-0.014671039301902056, 0.12670928006991744
-0.014816537965089083, 0.12651528138667345
-0.018109728582203388, 0.1267686034552753
-0.019876969512552023, 0.12690454488620162
-0.025466805789619684, 0.12733453139662743
-0.02541386056691408, 0.12706980435177684
-0.025880616158246994, 0.1271009212359786
-0.049490229692310095, 0.12867489363998175
-0.05282643437385559, 0.12889730697497725
-0.05404128646478057, 0.12897829711437225
-0.055311980191618204, 0.129063009750098
-0.0553124169819057, 0.1290630390867591
-0.05804405594244599, 0.12769722007215023
-0.06268499651923776, 0.1253767511807382
-0.06268574856221676, 0.12537637492641807
-0.06268749805167317, 0.1253755004145205
-0.06268750037997961, 0.12537549901753664
-0.06268750037997961, 0.13019765773788095
-0.07042663684114814, 0.13079297542572021
-0.07002321211621165, 0.13004375714808702
-0.07233187463134527, 0.13019766798242927
-0.07462798804044724, 0.13035074202343822
-0.07786019006744027, 0.1305662216618657
-0.08157963398844004, 0.13081418443471193
-0.08331875689327717, 0.1309301257133484
-0.08241653209552169, 0.1295123416930437
-0.08590514678508043, 0.12408560328185558
-0.08416057983413339, 0.1215656753629446
-0.08274755533784628, 0.11952464235946536
-0.08201850671321154, 0.11847157264128327
-0.08409303287044168, 0.1177306710742414
-0.0854827780276537, 0.11587767582386732
-0.08898999262601137, 0.11441633617505431
-0.08776246709749103, 0.11283808760344982
-0.08776254439726472, 0.11283798422664404
-0.09099804470315576, 0.1112202350050211
-0.09099789522588253, 0.11122005200013518
-0.09162040147930384, 0.11090879887342453
-0.09447230631485581, 0.10683465376496315
-0.09850866626948118, 0.10448011057451367
-0.10084507614374161, 0.10084569221362472
-0.10084504587575793, 0.10084566194564104
-0.10084507148712873, 0.10084564564749599
-0.09956245217472315, 0.09956302540376782
-0.09956225054338574, 0.09956282377243042
-0.09956234507262707, 0.09956275764852762
-0.09850919153541327, 0.09850960550829768
-0.10227899719029665, 0.09568225126713514
-0.10629620542749763, 0.08994338847696781
-0.10546253528445959, 0.08923797588795424
-0.07408539019525051, 0.06268810015171766
-0.06268765451386571, 0.06268810015171766
-0.06268753437325358, 0.06268798001110554
-0.06268824217841029, 0.06268757535144687
-0.06268866686150432, 0.06268683215603232
-0.06268899980932474, 0.0626864992082119
-0.06268914230167866, 0.06268628546968102
-0.06268949899822474, 0.0626860000193119
-0.06269000004976988, 0.06268549896776676
-0.06269199959933758, 0.06268299976363778
-0.06791120581328869, 0.05746379354968667
-0.06740056909620762, 0.05703171622008085
-0.06833470426499844, 0.05591075401753187
-0.06973075913265347, 0.05423548771068454
-0.07204349851235747, 0.05146020092070103
-0.07180596934631467, 0.05129053723067045
-0.07261852966621518, 0.05027483683079481
-0.07220933679491282, 0.04999154945835471
-0.07148610055446625, 0.04949084809049964
-0.07058550789952278, 0.048867360688745975
-0.0722402329556644, 0.045971591491252184
-0.06268750037997961, 0.039892575703561306
-0.06268750037997961, 0.06268810015171766
-0.06268689874559641, 0.06268810015171766
-0.06268699932843447, 0.0626879995688796
-0.06268699979409575, 0.0626879995688796
-0.06268719397485256, 0.06268776627257466
-0.06268718279898167, 0.06268775509670377
-0.06268719397485256, 0.06268774019554257
-0.00014449143782258034, 0.00014499202370643616
-1.5832483768463135e-07, 6.593763828277588e-07
-1.6670674085617065e-07, 6.416812539100647e-07
-1.5273690223693848e-07, 6.300397217273712e-07
-1.3457611203193665e-07, 6.146728992462158e-07
-1.3923272490501404e-07, 6.151385605335236e-07
-1.3550743460655212e-07, 6.118789315223694e-07
-1.434236764907837e-07, 6.128102540969849e-07
-1.4062970876693726e-07, 6.104819476604462e-07
-1.5506520867347717e-07, 6.114132702350616e-07
-1.601874828338623e-07, 6.118789315223694e-07
-1.578591763973236e-07, 6.100162863731384e-07
-1.73225998878479e-07, 6.109476089477539e-07
-1.8067657947540283e-07, 6.114132702350616e-07
-1.816079020500183e-07, 6.100162863731384e-07
-1.8486753106117249e-07, 6.030313670635223e-07
-1.8579885363578796e-07, 6.007030606269836e-07
-1.909211277961731e-07, 5.895271897315979e-07
-1.4388933777809143e-07, 5.676411092281342e-07
-9.080395102500916e-08, 5.42961061000824e-07
-2.7939677238464355e-09, 5.019828677177429e-07
0.0, 5.005858838558197e-07
4.656612873077393e-10, 5.005858838558197e-07
4.656612873077393e-10, 4.987232387065887e-07
2.505257725715637e-07, -2.7492642402648926e-06
0.0041791959665715694, -0.0626868992112577
0.024110577069222927, -0.0626868992112577
0.03482629079371691, -0.09054771019145846
0.020895750727504492, -0.10447825025767088
0.02541384194046259, -0.12706870678812265
0.01808292604982853, -0.12657997896894813
0.014034509658813477, -0.12631008448079228
0.011467221658676863, -0.1261389316059649
0.009693939704447985, -0.12602071277797222
0.00839568255469203, -0.12593416264280677
0.00840145256370306, -0.12602071603760123
0.008409333880990744, -0.12613893626257777
0.008420743979513645, -0.12631008820608258
0.008438737597316504, -0.12657998641952872
0.008471318986266851, -0.1270687123760581
0.0, -0.12537445034831762
0.0, -0.12537444988265634
-4.209578037261963e-07, -0.1253744219429791
-0.031343874521553516, -0.1567178755067289
-0.03761271946132183, -0.1880619991570711
0.026866071857511997, -0.1880619991570711
0.03318754490464926, -0.23231231095269322
0.026866107247769833, -0.24179445952177048
0.02806903002783656, -0.25262076780200005
0.022934451699256897, -0.25227846298366785
0.020006879698485136, -0.25208329129964113
0.019387886859476566, -0.2520420253276825
0.01679133763536811, -0.25186892226338387
0.016802878119051456, -0.2520420285873115
0.016818640753626823, -0.2522784685716033
0.016841460950672626, -0.25262077199295163
0.01687744725495577, -0.25316056702286005
0.017096633557230234, -0.25644836388528347
0.01709665171802044, -0.2564486297778785
0.017160311341285706, -0.25740352598950267
0.016496908850967884, -0.2573482426814735
0.015672128181904554, -0.25858541298657656
-0.05039607873186469, -0.25197859248146415
-0.05074727162718773, -0.2537345513701439
-0.05812855437397957, -0.25188923440873623
-0.06268750037997961, -0.27164461463689804
-0.06268750037997961, -0.2417941326275468
-0.06582204019650817, -0.24134634109213948
-0.06637517269700766, -0.24337448738515377
-0.07693471480160952, -0.24220120627433062
-0.07661811262369156, -0.24378421204164624
-0.08112532692030072, -0.24337446503341198
-0.08149408223107457, -0.2444807286374271
-0.08628772478550673, -0.24411198683083057
-0.08695382671430707, -0.2446829304099083
-0.0905486666597426, -0.24378422228619456
-0.09054872207343578, -0.24378421809524298
-0.09041477413848042, -0.24472185177728534
-0.09403139725327492, -0.24448074353858829
-0.09824174642562866, -0.24420005409047008
-0.1032051919028163, -0.24386915750801563
-0.10663355141878128, -0.24364060070365667
-0.10642314422875643, -0.2463758857920766
-0.10896700853481889, -0.24612149922177196
-0.10891529312357306, -0.24689722573384643
-0.10887843137606978, -0.2474501496180892
-0.10786782391369343, -0.2626091935671866
-0.10685383109375834, -0.2778190188109875
-0.10447933292016387, -0.3134363330900669
-0.10447928821668029, -0.31343699945136905
-0.06268779933452606, -0.31343699945136905
-0.07313557947054505, -0.3656757324934006
-0.07279842626303434, -0.36803579330444336
-0.07359000248834491, -0.36794784059748054
-0.07388202473521233, -0.36940794764086604
-0.0844363123178482, -0.36844846652820706
-0.08430396532639861, -0.36963958386331797
-0.08528438024222851, -0.36956416722387075
-0.09182405984029174, -0.36906111566349864
-0.09173792041838169, -0.37000864231958985
-0.09693956933915615, -0.36966186575591564
-0.10074787307530642, -0.3694079788401723
-0.1007227236405015, -0.36978521291166544
-0.1006161724217236, -0.3713834788650274
-0.10055254073813558, -0.37233794620260596
-0.1005102270282805, -0.37297264812514186
-0.10048006800934672, -0.3734250324778259
-0.09850904252380133, -0.40299028251320124
-0.09727383404970169, -0.4215183281339705
-0.09956297557801008, -0.43143791519105434
-0.10447903582826257, -0.4388119992800057
-0.08548304485157132, -0.4388119992800057
-0.0805982849560678, -0.4925441429950297
-0.08044902980327606, -0.4941859468817711
-0.08740943018347025, -0.4935531825758517
-0.08731483016163111, -0.49478297866880894
-0.08711130591109395, -0.4974287822842598
-0.09227043809369206, -0.4965689270757139
-0.09218756249174476, -0.49781205505132675
-0.09213807294145226, -0.4985543927177787
-0.09210516093298793, -0.499048070050776
-0.09208170464262366, -0.49939991533756256
-0.09977065864950418, -0.4988507046364248
-0.11487090867012739, -0.49777211574837565
-0.12537533277645707, -0.5432911673560739
-0.15224142605438828, -0.5641869991086423
-0.08197603793814778, -0.5641869991086423
-0.08168382151052356, -0.5679857973009348
-0.08059829706326127, -0.5820975578390062
-0.08619536412879825, -0.5876946207135916
-0.08409301796928048, -0.6192296748049557
-0.08401420433074236, -0.6204118728637695
-0.08375895256176591, -0.6242406312376261
-0.11841001501306891, -0.6199092483147979
-0.11967633431777358, -0.62117556668818
-0.12055317079648376, -0.6220524027012289
-0.12434783251956105, -0.6217361809685826
-0.12841858202591538, -0.6213969518430531
-0.13849599473178387, -0.6205571671016514
-0.14131271746009588, -0.6236868565902114
-0.1438128431327641, -0.6231868313625455
-0.14404824329540133, -0.6242068968713284
-0.16925668437033892, -0.6206056950613856
-0.18261194229125977, -0.6695748432539403
-0.18806300032883883, -0.6756315692327917
-0.18806300032883883, -0.611202625092119
-0.1952684591524303, -0.6103019425645471
-0.1951263821683824, -0.6118647875264287
-0.2037334842607379, -0.6112027033232152
-0.20373489009216428, -0.6112024220637977
-0.20373487658798695, -0.6112025962211192
-0.2037349627353251, -0.6112025897018611
-0.2042404841631651, -0.6127191516570747
-0.20994046749547124, -0.6121491533704102
-0.20977593259885907, -0.6146171726286411
-0.2097624666057527, -0.614819161593914
-0.20895880507305264, -0.6268740831874311
-0.21815349208191037, -0.6544580855406821
-0.2647489598020911, -0.6883456986397505
-0.26521676825359464, -0.6895619994029403
-0.19770723022520542, -0.6895619994029403
-0.1970183439552784, -0.698517519980669
-0.2037348090671003, -0.705233980435878
-0.20175936818122864, -0.7348655792884529
-0.2016170066781342, -0.7370009990409017
-0.2015260332264006, -0.7383655970916152
-0.23365368228405714, -0.7351528322324157
-0.2350784484297037, -0.7365775969810784
-0.2362840175628662, -0.7377831656485796
-0.24346119770780206, -0.7371850670315325
-0.24566791346296668, -0.7370011741295457
-0.24627298302948475, -0.7388163791038096
-0.24706333922222257, -0.7411874434910715
-0.3134379982948303, -0.8149369992315769
-0.19642127072438598, -0.8149369992315769
-0.19589892914518714, -0.822772117331624
-0.193330816924572, -0.8612937782891095
-0.2298519997857511, -0.8567286669276655
-0.2298551402054727, -0.8567282743752003
-0.23667823988944292, -0.8558753938414156
-0.24138377094641328, -0.8610514695756137
-0.2849438260309398, -0.8548286613076925
-0.2865720563568175, -0.8597133429720998
-0.31343800015747547, -0.8567282594740391
-0.31343800015747547, -0.8149370918981731
-0.3212738144211471, -0.822772900108248
-0.3202149337157607, -0.8386562243103981
-0.31975932931527495, -0.8454903401434422
-0.31946555245667696, -0.8498970312066376
-0.34478143975138664, -0.8462805086746812
-0.35105010215193033, -0.852549166418612
-0.37828655587509274, -0.8495229152031243
-0.4388119988143444, -0.9403109992854297
-0.31343800015747547, -0.9403109992854297
-0.31343800015747547, -0.9403109857812524
-0.3134379992261529, -0.9403109992854297
-0.18806300032883883, -0.9403109992854297
-0.18806300032883883, -0.9403109857812524
-0.18806299939751625, -0.9403109992854297
-0.06268750037997961, -0.9403109992854297
-0.06268750037997961, -0.9403109857812524
-0.06268749944865704, -0.9403109992854297
0.06268749944865704, -0.9403109992854297
0.06268749944865704, -0.9403109857812524
0.06268750037997961, -0.9403109992854297
0.18806299939751625, -0.9403109992854297
0.18806299939751625, -0.9403109857812524
0.18806300032883883, -0.9403109992854297
0.3134379992261529, -0.9403109992854297
0.3134379992261529, -0.9403109857812524
0.31343800015747547, -0.9403109992854297
0.4388119922950864, -0.9403109992854297
0.3134379992261529, -0.924639374949038
0.3134379992261529, -0.8149369992315769
